"","dictionaryID","cancerInstituteName","sourceName","localDictID","elementUsageNotes"
"175","DE149","CSizeNotification","Size","NOT112","
The reporting standard for the size of solid tumours is:

?Breast cancer or other solid neoplasms - the largest tumour dimension, measured to a precision of 1mm
?Round to the nearest millimetre, rounding up if size is ? .5 mm (e.g. 1.50mm, 1.54mm recorded as 2mm, 1.47mm recorded as 1mm).
General coding rules:

Recorded size:

?Only record measured size if stated, otherwise record size as unknown. Do not attempt to estimate size from descriptions of the tumour, such as 'tumour occupying three quarters of tissue'
?Do not take values for size from sources other than histopathology (such as imaging, mammography or clinical examination).
Size reported for multiple specimens:

?If tumour is removed in more than one procedure (e.g. biopsy and excision, local excision and re-excision) do not sum the sizes across multiple pathology reports but rather use the larger of the measured sizes from the separate pathology reports
?If tumour is divided into several parts (in the same pathology report), do not sum sizes together but rather use the larger of the measured sizes. However, if the pathologist states an aggregate or composite size, record that size.
Multifocal tumour:
?If the tumour is multifocal, record the size of the largest measured focus. Do not attempt to sum sizes of different foci.
Macroscopic size:
?If only macroscopic size is given, record this value
?If the macroscopic and microscopic measurements differ, the microscopic measurement should be recorded.
Exclusions:
?Size is not recorded for Phyllodes tumours, sarcomas, or lymphomas.
Invasive breast cancer coding rules:
Note: These rules are to be used only when the record pertains to an invasive breast cancer (as per Person with cancer-primary site of cancer, topography code (ICD-O-3) ANN.N.
Invasive tumours with an in situ component:
?When an invasive tumour contains an in situ component, only record the size of the invasive component as stated
?If the size of the invasive tumour is not recorded separately to the in situ component, then record the total size of the tumour without any attempt to estimate the invasive component using percentage or size of the in situ component.
Microinvasive tumour:
?For microinvasive tumours, record size in millimetres if stated. If microinvasion is stated but no size is recorded, enter 990 in size field to enable these very small tumours to be differentiated from other tumours without measured sizes.
Bilateral breasts tumours:
?Bilateral tumours are recorded as two separate primary tumours each having their own size (and other data elements). 
Multifocal tumours with different morphology: 
?Foci with different morphology should be considered to be separate primary tumours each having their own size (and other data elements). The coder needs to ascertain whether two foci with differing morphology are separate primaries with different morphology or a single multifocal primary with a mixed histology. In the latter case the rule of taking the size from the larger focus would apply as stated."
"176","DE340","CSLNMethodNotification","SLNMethod","NOTU007","Identification of the sentinel node requires lymphatic mapping. Lymphatic mapping techniques include the use of radioactive colloids (isotopes) and blue dyes that are injected into the breast and preferentially enter the lymphatics. These agents are taken up by the sentinel node(s) and facilitate intraoperative identification of the node by the surgeon.
Radioactive colloids (isotopes) are injected around the tumour or beneath the areola prior to surgery. Lymphoscintigraphy is then undertaken to identify the position of the sentinel node (axillary, internal mammary or other). During surgery, the sentinel node is identified by the surgeon using a hand held Gamma probe. The sentinel node displays much higher levels of radioactivity than the background tissues.
Blue dye is also used to facilitate intraoperative identification of the sentinel node. Patent blue dye is injected into the breast around the tumour or beneath the areola. Axillary nodes that are blue in colour are identified as sentinel nodes."
"177","DE293","CSurgicalMarginInvolvementNotification","SurgicalMarginInvolvement","NOTB005","A specimen is reported as having a ?positive margin? if there is ink on carcinoma cells (DCIS or invasive).
Record extent of involvement. For oriented specimens, these measurements should be given in millimetres from the named circumferential margins and including the superficial (subcutaneous adipose tissue) and deep (pectoralis fascia) margins. After painting the margins with coloured inks, the measurements should be confirmed microscopically and blocks taken accordingly."
"178","DE292","CSurgicalMarginNotification","SurgicalMargin","NOTB004","Surgical margins represent sites that have either been cut or bluntly dissected by the surgeon to resect the specimen.

Record the distance of the closest surgical margin to the invasive or in situ carcinoma as described in the pathology report.

Record only for the most definitive surgical procedure performed. For instance, if a surgical procedure to remove a portion of tumour at the primary site is followed by additional surgery to remove the remainder of the tumour at that site, code the distance of the margin for the final surgical procedure.

Record for surgery performed during the initial course of treatment for cancer. The initial course of treatment is treatment administered to the patient from diagnosis and before disease progression or recurrence.

Record for the primary tumour site only, not for metastatic sites."
"179","DE182","CThicknessNotification","Thickness","NOT142","The reporting standard for the thickness of melanoma is: 

Primary cutaneous melanoma - the depth of penetration of tumour cells below the basal layer of the skin; measured to a precision of 0.01mm.

Size in millimetres - valid values are: 000.01 to 997.99
"
"180","DE457","CTNMEditionNumber2ID","TNMEditionNumber2Id","CRC025",NA
"181","DE526","CTNMEditionNumberID","TNMEditionNumberId","CRC034",NA
"182","DE162","CTNMEditionNumberIDNotification","TNMEditionNumberId","NOT124",NA
"183","DE368","CTNMStaging2Date","TNMStaging2Date","CRC017","The date is derived from the latest date recorded for the components of stage (e.g. T, N or M)"
"184","DE161","CTNMStagingBasisIdNotification","TNMStagingBasisId","NOT123","
CODE P     Pathological     

Pathological stage is based on histological evidence acquired before treatment, supplemented or modified by additional evidence acquired from surgery and from pathological examination.

CODE C     Clinical

Clinical stage is based on evidence obtained prior to treatment from physical examination, imaging, endoscopy, biopsy, surgical exploration or other relevant examinations.

Refer to the latest edition of the manual containing the appropriate classification system for the cancer. For example, refer to the latest edition of the International Union Against Cancer (UICC) reference manual TNM Classification of Malignant Tumours or the American Joint Committee on Cancer (AJCC) Cancer Staging Manual for coding rules for those tumours classified using the TNM system."
